word,count,0: Economic,1: Capacity and Resources,2: Morality,3: Fairness and Equality,"4: Legality, Constitutionality, Jurisdiction",5: Policy Prescription and Evaluation,6: Crime and Punishment,7: Security and Defense,8: Health and Safety,9: Quality of Life,10: Cultural Identity,11: Public Sentiment,12: Political,13: External Regulation and Reputation,14: Other
society,1482,-0.16904661,0.21769224,0.4302078,-0.021213045,-0.061994985,0.0197728,-0.22776523,-0.13838908,-0.24122372,0.053588714,0.11338489,-0.24947879,-0.1977583,-0.066356495,-0.23466487
information,1473,-0.31887048,-0.07522754,0.022221414,-0.06874741,0.25428146,-0.06865289,-0.25330538,0.37748647,0.01578471,-0.25901616,0.16068357,-0.5189715,-0.09591756,-0.5045404,-0.2274737
louis,1472,-0.14695266,-0.24709676,0.1567931,0.060381666,-0.049826343,0.12813407,-0.08455999,0.20933554,-0.08643025,-0.0333297,-0.2950297,0.09474165,0.2343253,-0.13295555,0.005716587
seeking,1462,-0.32276905,-0.19685526,-0.16359255,-0.3282169,0.39009845,-0.09438546,-0.4248218,0.019964576,0.2560253,0.13849221,-0.30373406,0.08598351,0.017494302,-0.11005229,-0.041681785
waiting,1462,-0.22673973,0.42475393,-0.41035986,0.21417813,0.10723167,-0.080481395,-0.4802976,0.1270364,0.111367956,0.25315118,-0.45592254,0.21527122,0.09776712,0.13044234,-0.015902204
document,1461,-0.33833823,-0.14119825,0.28880596,0.02847121,0.07672741,0.07008398,0.14487557,0.08613554,-0.06901513,-0.120924264,-0.29864088,-0.58312637,0.019293306,0.08053265,-0.19022273
prevent,1460,-0.37041634,0.11245965,0.28594592,-0.21934137,0.062947705,0.1166685,0.03964448,-0.12655532,0.042417403,-0.18541309,-0.2541001,0.143131,-0.055738524,-0.16944541,-0.13810675
private,1458,-0.040962595,-0.114846624,-0.15055324,-0.32983923,0.017681712,-0.024292221,0.03739641,0.21088727,-0.24799816,-0.009456909,-0.12760986,0.09723864,-0.04108665,-0.011299303,-0.06331416
restaurant,1458,0.25010106,-0.2749191,-0.385125,-0.09519444,-0.3498324,0.009917923,0.03783646,0.08848,-0.16112097,-0.03243174,-0.17231123,-0.012886329,-0.13238001,-0.31954002,-0.23224016
sentenced,1455,-0.3533687,-0.1913095,-0.30889118,0.14192186,-0.18866242,-0.25190762,0.5087727,-0.4056882,-0.5185341,-0.4295713,-0.24159046,-0.3701239,-0.55932444,-0.121321134,-0.23562895
although,1453,-0.021886537,0.028372187,0.0947361,0.033364035,-0.13447507,-0.2057971,-0.012200035,0.038519263,-0.13133763,-0.097200975,0.26763245,0.23601836,-0.0429234,-0.05179429,-0.043362048
signed,1452,0.08844868,-0.2868798,0.28212556,-0.15197489,-0.05180027,0.1904592,0.17686862,-0.27008557,-0.14483203,0.008603298,0.15500699,0.009737113,-0.07219387,-0.12159815,-0.1729389
cancer,1445,0.038330037,-0.13265584,-0.13409461,-0.6784388,-0.09463286,-0.16391268,-0.39709792,-0.33042014,0.29650173,-0.024863029,-0.18365332,-0.14765659,-0.015033414,-0.12864077,-0.13505487
done,1444,0.082855806,-0.072553895,0.20724593,0.070218824,-0.06046927,0.030497568,0.078172475,0.23012078,0.12264145,-0.10099898,-0.19817017,0.1016969,0.01674079,0.19436741,-0.1706441
science,1439,-0.1966111,0.4255013,-0.12471788,-0.08510373,0.051580235,-0.088444486,-0.43597192,-0.31440142,-0.15441866,-0.67036647,0.20509817,-0.024554417,0.09420301,-0.20876427,0.1349143
include,1439,-0.044249203,-0.488197,0.111549534,0.16587648,0.032124497,-0.05570637,0.00911756,-0.09890235,-0.010765823,-0.29684463,0.26268977,-0.10000424,-0.12040898,-0.078469485,-0.15696345
legislative,1439,0.07525419,-0.09202322,-0.17083383,-0.17371403,-0.15085584,0.22419688,-0.16984856,-0.22841062,-0.51508296,-0.5232281,0.118467055,-0.08793335,0.24218285,0.07663395,-0.08661433
friend,1438,-0.20190933,-0.5087758,0.007978842,-0.19489521,-0.23692672,-0.09806191,0.082488395,0.029667111,0.048955638,0.05603421,-0.020282025,-0.022185769,-0.062609136,-0.30907902,-0.2611127
there,1436,0.033222716,-0.030470436,-0.37258404,-0.03885835,-0.11895259,0.06890626,-0.032350842,-0.17977524,0.23803335,-0.13363668,0.15219162,-0.1368346,0.045333374,0.15880635,-0.03431209
brady,1432,0.17982869,-0.6280656,-0.018284386,-0.16875423,0.11689981,-0.021735765,0.08941184,-0.044432323,-0.105364844,-0.032410637,0.072512545,-0.25166407,0.116374314,-0.13666412,-0.11995014
stay,1431,-0.0045291833,0.04136938,-0.15879063,-0.49241728,0.25839663,0.07803891,-0.10798013,-0.32160583,-0.2015396,0.059278026,0.048346706,-0.019383535,0.07108222,-0.096302494,0.0740106
really,1430,-0.027198514,-0.20135328,0.065845296,-0.19924633,0.020129727,0.007906552,-0.03334569,-0.36456916,-0.12399084,0.05448451,0.26349032,-0.1917222,-0.018262388,-0.3743494,-0.086039774
open,1430,-0.00840855,0.2917111,-0.08937633,0.18260656,-0.035744287,0.1361881,-0.09328987,0.0071335863,-0.20793764,0.05354583,-0.11916832,-0.08666299,-0.097376764,0.14250937,-0.08260732
guilty,1428,-0.6146945,-0.3849344,0.049424868,-0.17297319,0.15164682,-0.018397128,0.16573842,-0.19477697,-0.100425504,-0.3674352,-0.43880603,-0.33925793,-0.21696474,-0.18874197,-0.24554542
sunday,1426,-0.20293194,-0.12572022,0.17307422,-0.09105022,-0.09439666,-0.15569048,-0.13705803,0.10403984,-0.1422397,-0.2532365,0.09927283,0.28237894,-0.1159654,-0.22406358,-0.25355005
term,1422,-0.096929654,-0.33165058,-0.17276773,-0.008375041,0.06687159,-0.0028174382,0.24324426,-0.2545013,-0.30140892,-0.13205145,-0.082765,0.25706416,0.14930052,-0.36745703,-0.16595149
word,1422,-0.44077295,0.05362762,0.37524483,-0.13664806,0.09676594,0.0098468745,-0.18733154,-0.023227269,-0.34644455,0.1895352,0.15798534,-0.2914884,-0.16294798,-0.3183556,-0.25462583
working,1419,-0.00959036,-0.0066891275,0.008131658,0.24977353,-0.08052059,-0.17478146,0.22720137,-0.37744793,-0.018490797,0.24902695,-0.18507223,-0.12752764,-0.078033246,0.08107203,0.3776279
ground,1419,-0.059384815,0.14222108,0.15436216,0.056521874,0.09578455,0.07763908,-0.027554227,-0.2001831,-0.017183138,-0.07455702,-0.3178059,0.036700044,-0.025109597,-0.9003354,-0.033117883
activist,1418,-0.2505766,-0.18444405,-0.15179443,-0.07191912,-0.28758913,-0.11777118,-0.009852775,0.10309138,-0.2652304,0.053749137,0.03535425,0.5749516,-0.021881536,0.2793241,-0.17158261
fear,1416,-0.032326765,0.10240621,-0.005672856,-0.0036642451,0.017696643,-0.022647077,0.14596108,-0.10284589,0.23135208,0.37085405,-0.081010744,0.03561101,-0.14128163,0.15542069,-0.1847078
toward,1414,0.12944183,0.025068277,-0.17209502,0.18897171,0.25809893,0.099346206,-0.31734437,-0.24130842,0.013461448,-0.042260982,-0.28446192,0.031812496,0.025201468,0.114447534,-0.16878934
robert,1412,-0.14246044,0.04067768,0.0049357004,-0.37414667,0.02849449,-0.012013743,0.014704184,0.1899139,-0.2511013,-0.050353114,0.039809544,0.007184601,0.008954425,-0.29139736,-0.23160484
opinion,1411,-0.10159594,-0.37365383,-0.32191142,-0.18452749,0.26336518,-0.18342842,-0.22940549,-0.25104734,0.1823261,-0.35401842,-0.13635795,0.10542143,0.03487034,-0.26358002,0.11401718
live,1410,-0.2841764,-0.22428742,0.2423162,0.237022,0.13631949,-0.077784486,0.13246886,-0.35741922,-0.07491582,0.2393962,-0.14422825,0.10052447,-0.24915065,-0.08422557,0.065448925
david,1400,-0.13312787,-0.29019377,0.0011308542,-0.31394655,0.18897857,-0.13234977,0.18096788,-0.114002526,-0.2032467,-0.071425706,0.15217961,-0.091981076,-0.17548503,-0.4591219,-0.11189972
real,1399,0.12799609,-0.033400387,0.07306634,0.17113248,-0.030177385,0.04727143,-0.011021018,0.08407796,-0.1847498,0.067302205,0.07534369,-0.15852745,0.06728159,-0.04720675,-0.20506446
age,1399,-0.19352835,-0.2834982,0.07833786,-0.036083356,0.07146823,0.071340755,-0.0115825115,-0.19341315,0.089406736,0.04998412,-0.014505234,-0.07857253,-0.03754334,-0.61642796,-0.16583501
hold,1398,-0.10872686,-0.0040055183,-0.06943308,-0.29609114,0.21785682,0.053110592,-0.3391964,0.0833043,-0.1847166,-0.47947487,0.023664955,0.117465355,0.1183638,-0.40601993,-0.1578367
went,1398,0.0626025,0.2738729,-0.36868358,-0.2263241,-0.043879483,-0.31392714,0.24571736,-0.106148414,0.07394264,0.15672977,-0.048307683,-0.116867654,-0.18598554,-0.14755304,-0.20795871
issued,1394,-0.07062154,-0.18731238,0.2597156,-0.06256766,0.18709709,-0.12153,-0.0019543555,0.028112808,-0.40007025,0.001009381,-0.05234433,-0.24381968,-0.06263977,-0.021199217,-0.21371098
continue,1393,-0.14777197,0.067211464,-0.0328901,-0.022768484,-0.15033472,-0.05662796,0.16870302,-0.25882572,0.19711956,0.2888549,0.022128068,-0.11437477,0.00109959,-0.3219455,-0.004782276
deportation,1392,-0.34179994,0.09408782,-0.47397622,-0.35809454,0.02991119,0.077194445,0.50293034,-0.68806356,-0.11619535,0.18847366,-0.2833912,0.16850081,-0.15154746,-0.06426933,-0.2406994
half,1391,-0.07624328,0.22347304,-0.3562702,0.120681845,-0.09925759,0.021125298,-0.07856059,-0.35811624,0.113341644,-0.1809214,-0.033147417,0.077261575,-0.16809592,-0.11153685,0.3832839
visa,1390,-0.19904277,0.23317084,-0.1299726,-0.09388314,0.3242899,0.015711732,-0.0635441,0.16989945,-0.55552375,-0.17999817,-0.17572871,-0.33726007,-0.37395492,-0.23550075,-0.10698773
fuel,1388,-0.08723728,0.12127013,0.14384842,0.033813383,-0.4334798,0.04645701,0.19555287,-0.009981872,-0.3331127,-0.0008202393,0.03441541,-0.22488315,-0.04242,-0.26640007,-0.14936928
led,1388,-0.40949383,0.21398528,0.22731335,-0.040904585,0.06576605,-0.031112555,-0.052434817,0.070966646,0.10181585,-0.011268483,-0.06528585,-0.4305791,0.024865467,-0.086628124,-0.21325819
kind,1386,-0.06484964,0.0690782,0.11191037,-0.07976873,0.053433243,0.02385935,0.08006468,-0.13849625,-0.312594,-0.02354913,-0.047591582,0.0154491495,-0.19306271,0.16248466,0.3084081
threat,1385,0.19496916,-0.056913838,-0.44911268,-0.23788492,0.16169912,-0.030035567,0.09992071,0.71546686,-0.038763292,-0.09969881,-0.21375002,-0.074310854,0.0019666275,-0.09385195,-0.03254049
top,1382,0.19201006,0.019285755,0.04233816,-0.039172612,-0.081725314,-0.04441172,0.20566404,0.057899635,-0.08855147,-0.2845805,-0.07480645,-0.23621513,-0.041821375,-0.038865916,0.14063703
provide,1382,0.07762845,0.1897375,-0.27687922,-0.085754804,0.0032717665,0.1188504,0.1899928,-0.3324946,-0.048063327,0.11986124,-0.42644012,-0.20908101,-0.09531548,-0.09739991,0.1132706
park,1381,-0.45579427,0.018416109,-0.36840075,-0.07077696,0.018928144,0.02892505,0.07204326,-0.08879348,-0.18153842,-0.08314538,0.049532976,0.22607575,-0.15432416,-0.4689754,0.043855626
provision,1381,-0.06424383,0.3499051,-0.042224985,-0.041000552,0.04378602,0.14188746,-0.16285916,-0.1773558,-0.056984164,0.10336783,-0.19090444,-0.28416532,-0.1288503,-0.038729146,-0.12947778
atlanta,1378,0.048949543,0.14582588,0.0410333,-0.095566556,0.05313643,-0.1900932,0.01706988,0.11199333,-0.16788892,-0.07542621,0.1156506,-0.04832551,-0.18084282,0.0150725655,0.31376153
kill,1376,-0.024330297,-0.07525596,0.26402164,-0.348624,0.10624144,0.06522455,0.37438503,-0.039533366,0.052931566,-0.10992158,-0.07643708,-0.11768335,-0.100025415,-0.12266425,-0.16994195
name,1374,0.106164075,-0.40814197,-0.1331537,-0.2306028,-0.0337702,-0.14063919,0.023914369,0.050371673,-0.032987222,-0.041792054,-0.038519554,0.1649398,-0.041342113,-0.057207227,0.09646924
getting,1370,-0.08064492,0.03143684,-0.530786,-0.2578059,0.07343903,-0.018141132,0.11865864,-0.32690895,0.20568721,0.21159093,-0.03970765,0.07617279,-0.032238994,-0.24981657,0.07456882
mexican,1369,0.009526575,-0.3753101,-0.23910752,0.14159197,-0.062834434,-0.0010075839,-0.13708588,-0.26584375,-0.07235768,0.09514785,0.025685161,-0.110014275,-0.38813347,0.6101388,-0.019285254
different,1367,-0.048124608,-0.1030676,-0.5092613,0.05284944,0.016506065,-0.049540974,-0.2894624,-0.23337698,-0.15817523,-0.18496856,0.008157214,0.078399956,-0.08730628,-0.11705236,-0.012008434
address,1366,-0.07701811,-0.46151173,0.01109466,0.03707015,-0.16916874,0.06989058,-0.0334661,-0.6858785,-0.27565637,0.11292376,-0.04548599,0.22440894,0.123019435,-0.108065434,-0.040593877
standard,1364,-0.0056246486,-0.4460524,0.045917436,0.10345915,-0.1491128,0.21368478,-0.3023309,-0.061205138,0.35940325,-0.20596837,-0.5024644,-0.26728067,0.103776544,-0.272287,-0.16546345
consider,1362,0.19273122,0.0031613125,-0.30230284,0.19235688,-0.060341317,0.00012306693,-0.1315043,0.12535359,0.15329099,-0.08395999,-0.2591146,0.08594205,-0.02471012,0.35563353,-0.15333642
james,1360,-0.1317625,-0.067932814,0.3802558,0.23340653,-0.02993626,-0.14322089,-0.027460208,-0.040636864,-0.39681724,0.15054412,-0.4625903,-0.22424495,-0.14631228,-0.16059247,-0.11526113
expert,1359,0.06942074,0.45974085,-0.5061106,-0.04406987,0.0077397563,-0.20308079,-0.26387596,-0.10905229,0.27575108,0.05429702,-0.13477448,-0.17512263,-0.095681645,-0.059662066,-0.14933124
july,1358,-0.065819845,0.026166532,-0.10286765,0.16071053,0.15595427,-0.07743388,-0.07743065,-0.17078854,-0.19664285,-0.2534538,0.20962252,-0.5175979,-0.018402578,0.043730013,-0.221012
small,1358,-0.111413844,-0.03462584,-0.24000373,0.36150682,-0.25793362,0.094875805,0.09740093,0.106560454,-0.090868674,0.1330351,-0.00086054753,0.14309531,-0.32413822,0.07611686,0.038481645
response,1357,-0.038234577,0.06830737,0.34240466,-0.1798426,-0.18085632,-0.03139136,0.11107097,-0.28022343,-0.19293119,-0.3300797,-0.035645626,0.31060296,-0.07830325,-0.32702136,-0.046058
lobby,1354,-0.21970697,-0.078796916,0.001991059,-0.2151002,-0.17331631,-0.0017824528,-0.11873248,-0.37120932,-0.2254447,-0.22316693,-0.09762636,0.09874262,0.36614478,-0.10631837,-0.12221441
run,1354,0.15596536,0.13840845,-0.3285287,-0.27582583,-0.22326878,-0.10681638,0.2594316,-0.21899417,-0.1099483,0.16208221,-0.14277606,-0.10335127,0.20114769,-0.59768635,-0.2536895
ever,1351,-0.2663806,-0.061965313,-0.29970545,-0.29111198,-0.13610479,-0.08584651,0.42670667,0.14615263,-0.055435404,0.2215707,-0.006981499,-0.1432862,-0.10752644,-0.16241618,-0.21528083
comment,1350,-0.17110851,-0.23048203,-0.1224457,0.1493157,-0.094234906,-0.09329881,0.020850735,-0.21217832,-0.14286673,-0.1511346,0.061872367,-0.14511721,0.24140334,0.06324289,-0.006784415
west,1348,-0.3674503,0.14078914,0.35753566,-0.33707792,-0.35711467,-0.023623858,0.24801955,-0.16451566,-0.0052752965,-0.08253814,0.12263379,0.023482973,-0.019520149,-0.03974232,-0.2526248
fire,1346,-0.29891026,0.11159852,-0.18606883,0.049970705,-0.06900285,0.01951398,-0.010122248,0.24241202,0.2815949,-0.17908116,-0.042337947,-0.1401471,0.10980718,-0.13985844,-0.15707733
review,1345,0.08674943,-0.088103265,-0.64901626,-0.048784222,0.09441577,0.08733283,-0.23015562,-0.27429205,-0.04832012,0.055147365,0.077548146,-0.48247808,0.05925035,-0.05292919,-0.20786497
beach,1338,-0.1644944,-0.34686372,-0.20688069,-0.29714474,0.12919147,0.19167395,0.031980906,0.3303422,-0.2631955,0.029492656,-0.20341516,-0.24312733,-0.4357838,-0.6750532,0.13749652
cannot,1335,0.31363273,0.3588695,0.17957085,0.1977277,-0.05911207,0.13948415,-0.34587714,-0.04773577,-0.08207395,-0.12463821,-0.38059726,-0.10783184,-0.16620809,-0.6272338,-0.22365712
free,1332,0.1883248,-0.1186347,0.117554165,-0.0010355639,-0.078644305,0.045846768,0.11628315,-0.40146652,-0.29780096,0.14162657,-0.06393203,0.065622225,-0.07452364,-0.49289435,-0.16690508
someone,1331,-0.27830777,-0.3021184,0.19346385,0.2799329,0.14636369,0.13438149,0.09043801,-0.15202044,0.10567461,-0.1522936,-0.23522262,0.40438977,-0.21542698,-0.11664756,-0.16211541
bear,1322,-0.5493285,0.18465899,-0.031700205,-0.24938813,0.25015974,-0.2689171,-0.13673095,-0.22979692,-0.41323444,0.12592599,-0.07890996,-0.04904128,-0.16605367,-0.045156304,-0.19390966
despite,1320,-0.17851794,0.38967678,-0.39125744,-0.18587242,-0.016025437,-0.032497343,0.12372311,0.08499299,-0.1617945,0.26631343,0.09155064,0.0072252494,-0.0053169057,0.13961624,0.16391529
economic,1319,0.7442364,-0.39247954,-0.0316411,-0.54967326,-0.163621,-0.00701938,0.0845304,-0.23297256,-0.5669793,0.33466417,-0.3613379,-0.10513509,-0.22162081,-0.052899476,0.08976165
population,1308,-0.25529492,0.14558831,-0.4181605,-0.24044634,-0.1309562,-0.24937437,-0.5140514,-0.53540695,-0.14581257,-0.25512514,0.26111415,-0.05718316,-0.049118955,-0.53732264,-0.1324057
favor,1308,-0.06177009,-0.23312826,0.13895032,-0.16578084,0.080778785,-0.23082323,-0.08171486,0.31877849,-0.17978206,-0.31242058,0.0752925,0.19214255,0.15479745,-0.123071246,-0.15462334
war,1308,-0.14079982,-0.4499536,-0.20867823,-0.18505582,-0.17450587,-0.08596257,0.18694882,0.51273006,-0.08035926,-0.08564241,0.28088787,0.049219664,0.010846953,-0.0049460167,0.048898418
april,1307,-0.040677115,0.01983551,-0.39412922,-0.19298153,0.08577868,0.012063807,-0.15265025,-0.08054947,-0.17683476,-0.15229157,0.15856719,0.20878302,-0.26293862,-0.1798636,-0.054296315
r,1305,-0.16572335,-0.4948343,0.15220787,0.0049653924,-0.15327717,-0.25695726,0.047021896,-0.15933587,0.13352929,0.0268548,0.023257175,-0.25272828,0.24790812,-0.11305075,-0.16655952
interview,1305,0.09085907,-0.047583252,-0.21515502,0.06019535,-0.13964854,-0.2590552,-0.1614608,-0.33887625,-0.069959186,-0.011426495,0.38737774,-0.19556111,0.040936474,-0.10461632,-0.20218676
illegally,1305,-0.21977618,-0.27869815,0.08867355,-0.056210622,0.15902738,-0.041382246,0.5078963,-0.45481855,-0.08432698,-0.20298268,0.024022315,-0.009675315,0.17331262,-0.0862717,-0.08841527
try,1304,0.007496116,0.21804185,-0.20674111,-0.0713367,0.15529452,-0.09660922,-0.1467944,0.014751337,0.14755146,0.25342548,-0.09466302,-0.04288491,-0.055013657,-0.21891074,-0.17744565
large,1304,0.17973466,0.023219839,-0.41016328,0.03614201,0.0030224822,-0.06686471,-0.08092395,-0.3423751,-0.06974517,-0.36448202,0.06973263,-0.19067618,-0.028595297,0.20851184,-0.19902213
attempt,1304,-0.23095897,-0.28378418,-0.6992716,-0.06584071,-0.20300235,0.046161193,0.16384357,0.2714421,-0.018951705,0.09214625,-0.09112025,-0.2814836,0.2453541,-0.038688414,-0.17732833
die,1304,-0.47397655,0.119548865,0.24976368,0.037429444,-0.18645726,0.0115744425,0.21125191,-0.16144913,0.41814798,0.11894816,-0.13068609,-0.4572676,-0.02834031,-0.30179757,-0.19580407
massachusetts,1302,0.0028105795,-0.45034105,-0.41363028,-0.0128825,-0.0603126,0.015160211,0.061025705,-0.19418094,-0.14883427,0.0346327,-0.10351603,-0.13153547,0.1030471,0.46001908,-0.13227023
list,1300,-0.015149819,0.07863153,-0.7494824,0.28222054,-0.037205096,-0.029108407,-0.0044608195,-0.024734655,0.027849792,-0.22800721,0.027520083,-0.10783879,-0.11787995,-0.38386783,0.09897227
session,1297,-0.15485913,-0.42966527,-0.47365656,-0.061594523,-0.1469255,-0.34153566,-0.07828138,0.14752543,0.008393608,0.003531424,-0.017288549,-0.12001221,0.2521218,0.09885505,-0.1299774
water,1296,-0.4654444,0.09175611,-0.35798278,-0.29627007,-0.17941168,0.017419813,0.044387933,0.011058965,0.039658796,0.054007348,-0.47265786,-0.552306,-0.025686627,-0.115063354,-0.25039622
failed,1295,0.11068007,-0.0013439473,-0.0085065495,0.12452465,0.034826636,-0.11545204,-0.17587408,0.26818088,-0.05274559,0.0871857,-0.2641243,0.029927466,-0.14294083,-0.05523028,0.030882765
required,1294,-0.3514542,-0.22793,-0.00043370874,-0.2593191,0.18186837,0.19986042,-0.28800568,-0.10391779,0.4897403,0.07287255,-0.2916784,-0.19270429,-0.12585315,0.12810194,-0.16027991
begin,1292,-0.19981165,0.16580835,0.23000807,0.04005668,0.14204383,-0.001248131,-0.31988406,0.09446967,-0.08026302,-0.34678125,-0.029035235,-0.21830235,0.09313814,-0.33996105,-0.20373428
data,1289,0.05940089,0.12543021,-0.38658628,0.06322523,-0.065152965,-0.06834807,-0.07182654,-0.122750424,-0.12852775,0.14774086,0.0626794,-0.15373099,-0.13310334,-0.15633726,-0.1918603
seven,1286,-0.36683083,-0.193893,-0.18422243,-0.21000123,0.101900406,0.034681916,0.26310477,0.0022006468,-0.10361106,0.15623778,0.112943456,0.16731898,-0.019586649,-0.08813879,-0.1501981
start,1286,0.13925819,-0.25887161,-0.4265329,-0.61128384,0.03384019,0.0624458,-0.09841301,-0.022059854,-0.09588986,0.095546,0.2675439,-0.14884798,-0.08476691,0.12659168,-0.23760045
story,1283,-0.22962366,-0.044673696,-0.23146823,0.1838728,-0.093978174,-0.22436143,-0.17046766,-0.22680584,-0.12003838,-0.25054953,0.33241874,-0.114647135,-0.23017369,-0.087740235,0.24649207
agreed,1283,-0.278288,-0.3227823,-0.008475485,-0.13673528,0.19739549,-0.26359132,-0.17283459,-0.054268938,0.049751792,-0.2566196,0.0049191816,-0.07370453,-0.31377178,0.65188396,-0.17260537
press,1283,0.15380773,-0.18786918,-0.029554486,0.031900674,-0.2679707,0.08076805,-0.10897476,-0.65185344,-0.18761653,-0.04535637,0.20092513,0.15930879,0.09350578,0.16034433,-0.03187155
impact,1280,0.28951314,0.021126082,-0.06977181,0.096464634,-0.16391768,-0.14161944,-0.46395767,-0.17142916,0.21065177,0.3659214,-0.063179135,0.057973627,-0.15865503,-0.056747533,-0.20540616
possible,1280,-0.19696425,0.20790726,0.05654195,-0.10313708,-0.24278456,-0.02574968,0.07596378,0.026509127,-0.21005799,0.1405873,-0.101151325,0.09931958,0.028822917,0.019185614,0.011972144
representative,1280,0.040335946,0.48755863,-0.12244494,0.098661624,0.10689949,-0.06687378,-0.18089667,0.18248929,-0.3650022,0.022370676,0.11652498,-0.20986545,0.23153824,-0.5234868,-0.21173114
final,1278,-0.39677814,-0.2156726,-0.33088052,-0.03788505,-0.085088536,-0.031244846,0.41844866,-0.40839583,-0.2831376,-0.012971511,-0.23255222,-0.20229608,0.076099515,0.33940703,-0.14914577
rather,1275,-0.22121023,-0.5543864,0.23307924,-0.18523996,-0.010827728,0.07643087,0.032463,-0.52925247,0.024681695,0.12841532,-0.18743548,-0.24543789,0.13953047,-0.49930176,-0.21314356
post,1273,0.056750834,0.25547776,-0.3912672,0.12797141,0.13425712,-0.15948664,-0.26605168,-0.29590112,-0.19859599,-0.25824863,0.058008116,0.13575967,-0.0790932,0.09140502,-0.08094653
economy,1268,0.5938176,-0.05629118,-0.22098166,-0.011908898,-0.36592472,-0.122347794,-0.6595227,-0.087984465,-0.8519701,-0.42217302,-0.626274,0.22844002,0.0884936,-0.19490376,-0.012105214
minnesota,1268,-0.17942698,-0.39664063,-0.2043022,-0.17036639,-0.046794865,0.1382371,-0.08524849,-0.78698385,-0.12910834,-0.032135252,0.11724141,-0.028902343,0.019999545,-0.30912307,-0.17194198
son,1267,-0.2272666,-0.33775848,0.26142415,0.019076116,0.020222265,-0.13446867,0.057699304,-0.19842546,0.053899232,0.13735202,-0.042057373,-0.12519391,0.03367369,0.1065207,-0.14897133
best,1265,0.37942752,0.055435788,-0.19478825,-0.5160725,0.12088078,0.090986796,-0.08967183,0.07892431,0.21638098,-0.19683395,-0.017117575,-0.03910355,0.08377562,-0.41579872,-0.21602504
became,1265,-0.44864535,-0.3099697,-0.18340163,-0.14020701,-0.116675496,-0.19585998,-0.16102858,0.36192396,-0.007748489,0.12711039,0.25366458,-0.0006722534,0.081544355,0.044859763,-0.06344587
wanted,1263,0.12970129,-0.085182086,-0.037802372,-0.090068,0.17850024,-0.4091986,-0.081071876,-0.2045653,-0.26160207,0.22326398,-0.10977057,-0.07992995,0.0032995404,0.20344296,0.041868325
hundred,1261,-0.09717619,-0.024766456,-0.06834678,-0.18532382,-0.23876841,-0.04947426,0.045322668,-0.3509814,-0.20459583,0.12030203,-0.13118826,0.46797103,-0.07758002,0.46238104,0.16941898
decided,1260,0.03750648,-0.40058038,0.06229345,0.039271228,-0.05126754,0.04665559,-0.24363667,0.45197552,-0.13678159,-0.13465153,-0.11859853,0.030207943,0.12823685,-0.16274282,-0.022400357
dozen,1259,-0.32535824,0.14960617,-0.32967407,-0.16386712,-0.09512157,-0.017396817,0.047904316,-0.12227789,-0.057437092,0.14837462,-0.043647397,0.26948395,0.113322034,-0.2775477,-0.18638255
sent,1259,-0.28666347,0.3047819,-0.14538452,-0.07448072,-0.039083935,-0.035183653,-0.006860843,0.17631555,-0.08134802,0.22922921,-0.32323128,-0.1236591,0.15906617,-0.26443183,-0.21669653
largest,1259,0.451276,-0.07870803,-0.014132215,-0.62443054,0.0107794,0.04676676,-0.11369837,-0.43386164,-0.18376923,-0.35843042,-0.11516574,0.046877686,0.07833418,-0.25806376,0.14851323
late,1254,-0.114656046,0.22224487,-0.09668543,0.1565248,0.13636212,-0.229786,0.04346777,-0.1566782,0.11094429,-0.09837817,0.10015185,0.036386553,-0.08968948,-0.30679983,-0.19420403
interest,1247,0.36435613,-0.22363672,0.025858268,-0.2748596,-0.08269139,-0.18733579,-0.660991,0.07421307,0.082546845,-0.30770314,0.09824686,-0.14829963,0.13408792,0.12553574,0.10874
mark,1242,-0.10441895,-0.22773533,-0.080185354,0.01335938,-0.036413662,-0.010968848,0.029420337,-0.089931905,-0.039479066,-0.09462899,0.008246132,-0.23129019,0.16032001,-0.49416697,-0.22027306
feel,1238,-0.2941964,-0.20042057,0.2639363,-0.21434902,-0.20865971,-0.13505512,-0.4021276,-0.05334573,-0.2200904,0.3718323,0.053779535,0.25043267,-0.04964908,0.084466085,-0.2051173
wife,1237,-0.32826003,-0.58516526,-0.06312181,-0.07037002,0.034547966,0.11821671,-0.011044028,0.1961092,0.04051271,0.13913605,0.24121921,-0.253594,-0.09366465,-0.32612732,-0.08405638
earth,1236,-0.24115093,0.2890759,0.071351774,-0.22972108,-0.112151675,-0.058155645,-0.1456027,0.04792873,-0.6057157,-0.33869672,0.08177782,-0.3167702,-0.035400786,0.06928297,-0.20054199
saturday,1236,0.27631834,-0.12861833,-0.025372392,-0.21890879,0.004143871,-0.29553422,-0.30104488,-0.10594208,-0.25558925,-0.118997075,0.12439024,-0.1144416,0.031364482,-0.08317656,0.0046784556
added,1234,-0.22420362,-0.12375575,-0.053019103,-0.33864236,-0.34113625,-0.19137067,0.12631817,0.0957448,-0.036335472,0.022224922,0.1503108,-0.33917403,0.22090578,-0.3104616,0.19813977
turn,1234,-0.1808816,0.042596232,0.049896087,-0.28720263,-0.14324652,-0.20664541,0.14063361,-0.1469137,-0.16597828,-0.25683677,0.24185708,-0.05977486,0.089579746,-0.46769202,-0.2495091
